arXiv:1703.10304	Planecell: Representing the 3D Space with Planes	https://arxiv.org/pdf/1703.10304.pdf	Lei Fan, Ziyu Pan, Long Chen, Kai Huang	https://arxiv.org/find/cs/1/au:+Fan_L/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Pan_Z/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Chen_L/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Huang_K/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.10304.pdf
arXiv:1703.10295	DeNet: Scalable Real-time Object Detection with Directed Sparse Sampling	https://arxiv.org/pdf/1703.10295.pdf	Lachlan Tychsen-Smith, Lars Petersson	https://arxiv.org/find/cs/1/au:+Tychsen_Smith_L/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Petersson_L/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.10295.pdf
arXiv:1703.10277	Semantic Instance Segmentation via Deep Metric Learning	https://arxiv.org/pdf/1703.10277.pdf	Alireza Fathi, Zbigniew Wojna, Vivek Rathod, Peng Wang, Hyun Oh Song, Sergio Guadarrama, Kevin P. Murphy	https://arxiv.org/find/cs/1/au:+Fathi_A/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Wojna_Z/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Rathod_V/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Wang_P/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Song_H/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Guadarrama_S/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Murphy_K/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.10277.pdf
arXiv:1703.10239	SeGAN: Segmenting and Generating the Invisible	https://arxiv.org/pdf/1703.10239.pdf	Kiana Ehsani, Roozbeh Mottaghi, Ali Farhadi	https://arxiv.org/find/cs/1/au:+Ehsani_K/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Mottaghi_R/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Farhadi_A/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.10239.pdf
arXiv:1703.10217	Smartphone Based Colorimetric Detection via Machine Learning	https://arxiv.org/pdf/1703.10217.pdf	Ali Y. Mutlu, Volkan Kılıç, Gizem K. Özdemir, Abdullah Bayram, Nesrin Horzum, Mehmet E. Solmaz	https://arxiv.org/find/cs/1/au:+Mutlu_A/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Kilic_V/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Ozdemir_G/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Bayram_A/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Horzum_N/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Solmaz_M/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.10217.pdf
arXiv:1703.10200	Learning High Dynamic Range from Outdoor Panoramas	https://arxiv.org/pdf/1703.10200.pdf	Jinsong Zhang, Jean-François Lalonde	https://arxiv.org/find/cs/1/au:+Zhang_J/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Lalonde_J/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.10200.pdf
arXiv:1703.10196	Detecting Human Interventions on the Landscape: KAZE Features, Poisson  Point Processes, and a Construction Dataset	https://arxiv.org/pdf/1703.10196.pdf	Edward Boyda, Colin McCormick, Dan Hammer	https://arxiv.org/find/cs/1/au:+Boyda_E/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+McCormick_C/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Hammer_D/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.10196.pdf
arXiv:1703.10155	CVAE-GAN: Fine-Grained Image Generation through Asymmetric Training	https://arxiv.org/pdf/1703.10155.pdf	Jianmin Bao, Dong Chen, Fang Wen, Houqiang Li, Gang Hua	https://arxiv.org/find/cs/1/au:+Bao_J/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Chen_D/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Wen_F/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Li_H/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Hua_G/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.10155.pdf
arXiv:1703.10131	Unrestricted Facial Geometry Reconstruction Using Image-to-Image  Translation	https://arxiv.org/pdf/1703.10131.pdf	Matan Sela, Elad Richardson, Ron Kimmel	https://arxiv.org/find/cs/1/au:+Sela_M/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Richardson_E/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Kimmel_R/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.10131.pdf
arXiv:1703.10125	Google Map Aided Visual Navigation for UAVs in GPS-denied Environment	https://arxiv.org/pdf/1703.10125.pdf	Mo Shan, Fei Wang, Feng Lin, Zhi Gao, Ya Z. Tang, Ben M. Chen	https://arxiv.org/find/cs/1/au:+Shan_M/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Wang_F/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Lin_F/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Gao_Z/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Tang_Y/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Chen_B/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.10125.pdf
arXiv:1703.10114	Improved Lossy Image Compression with Priming and Spatially Adaptive Bit  Rates for Recurrent Networks	https://arxiv.org/pdf/1703.10114.pdf	Nick Johnston, Damien Vincent, David Minnen, Michele Covell, Saurabh Singh, Troy Chinen, Sung Jin Hwang, Joel Shor, George Toderici	https://arxiv.org/find/cs/1/au:+Johnston_N/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Vincent_D/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Minnen_D/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Covell_M/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Singh_S/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Chinen_T/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Hwang_S/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Shor_J/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Toderici_G/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.10114.pdf
arXiv:1703.10106	Pose-conditioned Spatio-Temporal Attention for Human Action Recognition	https://arxiv.org/pdf/1703.10106.pdf	Fabien Baradel, Christian Wolf, Julien Mille	https://arxiv.org/find/cs/1/au:+Baradel_F/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Wolf_C/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Mille_J/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.10106.pdf
arXiv:1703.10025	Flow-Guided Feature Aggregation for Video Object Detection	https://arxiv.org/pdf/1703.10025.pdf	Xizhou Zhu, Yujie Wang, Jifeng Dai, Lu Yuan, Yichen Wei	https://arxiv.org/find/cs/1/au:+Zhu_X/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Wang_Y/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Dai_J/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Yuan_L/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Wei_Y/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.10025.pdf
arXiv:1703.09983	Iterative Object and Part Transfer for Fine-Grained Recognition	https://arxiv.org/pdf/1703.09983.pdf	Zhiqiang Shen, Yu-Gang Jiang, Dequan Wang, Xiangyang Xue	https://arxiv.org/find/cs/1/au:+Shen_Z/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Jiang_Y/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Wang_D/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Xue_X/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.09983.pdf
arXiv:1703.09971	A Geometric Framework for Stochastic Shape Analysis	https://arxiv.org/pdf/1703.09971.pdf	Alexis Arnaudon, Darryl D. Holm, Stefan Sommer	https://arxiv.org/find/cs/1/au:+Arnaudon_A/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Holm_D/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Sommer_S/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.09971.pdf
arXiv:1703.09964	Image Restoration using Autoencoding Priors	https://arxiv.org/pdf/1703.09964.pdf	Siavash Arjomand Bigdeli, Matthias Zwicker	https://arxiv.org/find/cs/1/au:+Bigdeli_S/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Zwicker_M/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.09964.pdf
arXiv:1703.09933	Sentiment Recognition in Egocentric Photostreams	https://arxiv.org/pdf/1703.09933.pdf	Estefania Talavera, Nicola Strisciuglio, Nicolai Petkov, Petia Radeva	https://arxiv.org/find/cs/1/au:+Talavera_E/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Strisciuglio_N/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Petkov_N/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Radeva_P/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.09933.pdf
arXiv:1703.09928	Bundle Optimization for Multi-aspect Embedding	https://arxiv.org/pdf/1703.09928.pdf	Qiong Zeng, Wenzheng Chen, Zhuo Han, Mingyi Shi, Yanir Kleiman, Daniel Cohen-Or, Baoquan Chen, Yangyan Li	https://arxiv.org/find/cs/1/au:+Zeng_Q/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Chen_W/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Han_Z/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Shi_M/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Kleiman_Y/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Cohen_Or_D/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Chen_B/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Li_Y/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.09928.pdf
arXiv:1703.09916	Towards thinner convolutional neural networks through Gradually Global  Pruning	https://arxiv.org/pdf/1703.09916.pdf	Zhengtao Wang, Ce Zhu, Zhiqiang Xia, Qi Guo, Yipeng Liu	https://arxiv.org/find/cs/1/au:+Wang_Z/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Zhu_C/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Xia_Z/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Guo_Q/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Liu_Y/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.09916.pdf
arXiv:1703.09913	Who's Better, Who's Best: Skill Determination in Video using Deep  Ranking	https://arxiv.org/pdf/1703.09913.pdf	Hazel Doughty, Dima Damen, Walterio Mayol-Cuevas	https://arxiv.org/find/cs/1/au:+Doughty_H/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Damen_D/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Mayol_Cuevas_W/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.09913.pdf
arXiv:1703.09912	One Network to Solve Them All --- Solving Linear Inverse Problems using  Deep Projection Models	https://arxiv.org/pdf/1703.09912.pdf	J. H. Rick Chang, Chun-Liang Li, Barnabas Poczos, B. V. K. Vijaya Kumar, Aswin C. Sankaranarayanan	https://arxiv.org/find/cs/1/au:+Chang_J/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Li_C/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Poczos_B/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Kumar_B/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Sankaranarayanan_A/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.09912.pdf
arXiv:1703.09911	Learning with Privileged Information for Multi-Label Classification	https://arxiv.org/pdf/1703.09911.pdf	Shiyu Chen, Shangfei Wang, Tanfang Chen, Xiaoxiao Shi	https://arxiv.org/find/cs/1/au:+Chen_S/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Wang_S/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Chen_T/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Shi_X/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.09911.pdf
arXiv:1703.09891	LabelBank: Revisiting Global Perspectives for Semantic Segmentation	https://arxiv.org/pdf/1703.09891.pdf	Hexiang Hu, Zhiwei Deng, Guang-Tong Zhou, Fei Sha, Greg Mori	https://arxiv.org/find/cs/1/au:+Hu_H/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Deng_Z/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Zhou_G/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Sha_F/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Mori_G/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.09891.pdf
arXiv:1703.09880	Novel Structured Low-rank algorithm to recover spatially smooth  exponential image time series	https://arxiv.org/pdf/1703.09880.pdf	Arvind Balachandrasekaran, Mathews Jacob	https://arxiv.org/find/cs/1/au:+Balachandrasekaran_A/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Jacob_M/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.09880.pdf
arXiv:1703.09859	Click Here: Human-Localized Keypoints as Guidance for Viewpoint  Estimation	https://arxiv.org/pdf/1703.09859.pdf	Ryan Szeto, Jason J. Corso	https://arxiv.org/find/cs/1/au:+Szeto_R/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Corso_J/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.09859.pdf
