arXiv:1703.09902	Survey of the State of the Art in Natural Language Generation: Core  tasks, applications and evaluation	https://arxiv.org/pdf/1703.09902.pdf	Albert Gatt, Emiel Krahmer	https://arxiv.org/find/cs/1/au:+Gatt_A/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Krahmer_E/0/1/0/all/0/1	Computation and Language (cs.CL)	https://arxiv.org/abs/1703.09902.pdf
arXiv:1703.09831	A Deep Compositional Framework for Human-like Language Acquisition in  Virtual Environment	https://arxiv.org/pdf/1703.09831.pdf	Haonan Yu, Haichao Zhang, Wei Xu	https://arxiv.org/find/cs/1/au:+Yu_H/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Zhang_H/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Xu_W/0/1/0/all/0/1	Computation and Language (cs.CL)	https://arxiv.org/abs/1703.09831.pdf
arXiv:1703.09825	Semi-Supervised Affective Meaning Lexicon Expansion Using Semantic and  Distributed Word Representations	https://arxiv.org/pdf/1703.09825.pdf	Areej Alhothali, Jesse Hoey	https://arxiv.org/find/cs/1/au:+Alhothali_A/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Hoey_J/0/1/0/all/0/1	Computation and Language (cs.CL)	https://arxiv.org/abs/1703.09825.pdf
arXiv:1703.09817	Learning Similarity Function for Pronunciation Variations	https://arxiv.org/pdf/1703.09817.pdf	Einat Naaman, Yossi Adi, Joseph Keshet	https://arxiv.org/find/cs/1/au:+Naaman_E/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Adi_Y/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Keshet_J/0/1/0/all/0/1	Computation and Language (cs.CL)	https://arxiv.org/abs/1703.09817.pdf
arXiv:1703.09749	Developpement de Methodes Automatiques pour la Reutilisation des  Composants Logiciels	https://arxiv.org/pdf/1703.09749.pdf	Kouakou Ive Arsene Koffi, Konan Marcellin Brou, Souleymane Oumtanaga	https://arxiv.org/find/cs/1/au:+Koffi_K/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Brou_K/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Oumtanaga_S/0/1/0/all/0/1	Software Engineering (cs.SE)	https://arxiv.org/abs/1703.09749.pdf
arXiv:1703.09570	A Tidy Data Model for Natural Language Processing using cleanNLP	https://arxiv.org/pdf/1703.09570.pdf	Taylor Arnold	https://arxiv.org/find/cs/1/au:+Arnold_T/0/1/0/all/0/1	Computation and Language (cs.CL)	https://arxiv.org/abs/1703.09570.pdf
arXiv:1703.09527	Is This a Joke? Detecting Humor in Spanish Tweets	https://arxiv.org/pdf/1703.09527.pdf	Santiago Castro, Matías Cubero, Diego Garat, Guillermo Moncecchi	https://arxiv.org/find/cs/1/au:+Castro_S/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Cubero_M/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Garat_D/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Moncecchi_G/0/1/0/all/0/1	Computation and Language (cs.CL)	https://arxiv.org/abs/1703.09527.pdf
arXiv:1703.09439	A practical approach to dialogue response generation in closed domains	https://arxiv.org/pdf/1703.09439.pdf	Yichao Lu, Phillip Keung, Shaonan Zhang, Jason Sun, Vikas Bhardwaj	https://arxiv.org/find/cs/1/au:+Lu_Y/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Keung_P/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Zhang_S/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Sun_J/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Bhardwaj_V/0/1/0/all/0/1	Computation and Language (cs.CL)	https://arxiv.org/abs/1703.09439.pdf
arXiv:1703.09684	An Analysis of Visual Question Answering Algorithms	https://arxiv.org/pdf/1703.09684.pdf	Kushal Kafle, Christopher Kanan	https://arxiv.org/find/cs/1/au:+Kafle_K/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Kanan_C/0/1/0/all/0/1	Computer Vision and Pattern Recognition (cs.CV)	https://arxiv.org/abs/1703.09684.pdf
arXiv:1703.09400	Diving Deep into Clickbaits: Who Use Them to What Extents in Which  Topics with What Effects?	https://arxiv.org/pdf/1703.09400.pdf	Md Main Uddin Rony, Naeemul Hassan, Mohammad Yousuf	https://arxiv.org/find/cs/1/au:+Rony_M/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Hassan_N/0/1/0/all/0/1,https://arxiv.org/find/cs/1/au:+Yousuf_M/0/1/0/all/0/1	Social and Information Networks (cs.SI)	https://arxiv.org/abs/1703.09400.pdf
